key,tipo,id,produto,reg,ano,quantidade
15-45,DERIVADOS,45,Pisco,ANALITICO,1992,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,1992,0
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,1992,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,1992,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,1992,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,1992,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,1992,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,1993,171754995
1-2,VINHO DE MESA,2,Tinto,ANALITICO,1993,125172218
1-3,VINHO DE MESA,3,Branco,ANALITICO,1993,31986075
1-4,VINHO DE MESA,4,Rosado,ANALITICO,1993,14596702
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,1993,53054225
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,1993,12119485
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,1993,40415898
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,1993,518842
9-9,SUCO,9,SUCO,SINTETICO,1993,12031753
9-10,SUCO,10,Suco de uva integral,ANALITICO,1993,3800800
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,1993,8230953
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,1993,0
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,1993,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,1993,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,1993,17573100
15-16,DERIVADOS,16,Espumante,ANALITICO,1993,0
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,1993,0
15-18,DERIVADOS,18,Base espumante,ANALITICO,1993,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,1993,0
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,1993,0
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,1993,0
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,1993,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,1993,0
15-24,DERIVADOS,24,Mosto simples,ANALITICO,1993,17218000
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,1993,355100
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,1993,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,1993,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,1993,0
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,1993,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,1993,0
15-31,DERIVADOS,31,Compostos,ANALITICO,1993,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,1993,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,1993,0
15-34,DERIVADOS,34,Frisante,ANALITICO,1993,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,1993,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,1993,0
15-37,DERIVADOS,37,Brandy,ANALITICO,1993,0
15-38,DERIVADOS,38,Destilado,ANALITICO,1993,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,1993,0
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,1993,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,1993,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,1993,0
15-43,DERIVADOS,43,Borra seca,ANALITICO,1993,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,1993,0
15-45,DERIVADOS,45,Pisco,ANALITICO,1993,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,1993,0
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,1993,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,1993,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,1993,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,1993,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,1993,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,1994,202073263
1-2,VINHO DE MESA,2,Tinto,ANALITICO,1994,161479717
1-3,VINHO DE MESA,3,Branco,ANALITICO,1994,28291853
1-4,VINHO DE MESA,4,Rosado,ANALITICO,1994,12301693
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,1994,58733741
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,1994,15646861
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,1994,42419680
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,1994,667200
9-9,SUCO,9,SUCO,SINTETICO,1994,13343721
9-10,SUCO,10,Suco de uva integral,ANALITICO,1994,3884000
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,1994,9459721
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,1994,0
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,1994,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,1994,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,1994,16053642
15-16,DERIVADOS,16,Espumante,ANALITICO,1994,0
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,1994,0
15-18,DERIVADOS,18,Base espumante,ANALITICO,1994,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,1994,0
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,1994,0
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,1994,0
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,1994,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,1994,0
15-24,DERIVADOS,24,Mosto simples,ANALITICO,1994,10972700
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,1994,335500
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,1994,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,1994,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,1994,0
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,1994,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,1994,0
15-31,DERIVADOS,31,Compostos,ANALITICO,1994,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,1994,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,1994,0
15-34,DERIVADOS,34,Frisante,ANALITICO,1994,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,1994,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,1994,0
15-37,DERIVADOS,37,Brandy,ANALITICO,1994,0
15-38,DERIVADOS,38,Destilado,ANALITICO,1994,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,1994,0
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,1994,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,1994,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,1994,0
15-43,DERIVADOS,43,Borra seca,ANALITICO,1994,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,1994,0
15-45,DERIVADOS,45,Pisco,ANALITICO,1994,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,1994,4745442
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,1994,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,1994,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,1994,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,1994,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,1994,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,1995,214788304
1-2,VINHO DE MESA,2,Tinto,ANALITICO,1995,167174017
1-3,VINHO DE MESA,3,Branco,ANALITICO,1995,15472732
1-4,VINHO DE MESA,4,Rosado,ANALITICO,1995,32141555
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,1995,47126229
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,1995,11924291
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,1995,34209738
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,1995,992200
9-9,SUCO,9,SUCO,SINTETICO,1995,12893959
9-10,SUCO,10,Suco de uva integral,ANALITICO,1995,4123776
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,1995,8770183
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,1995,0
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,1995,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,1995,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,1995,23637100
15-16,DERIVADOS,16,Espumante,ANALITICO,1995,0
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,1995,0
15-18,DERIVADOS,18,Base espumante,ANALITICO,1995,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,1995,0
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,1995,0
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,1995,0
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,1995,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,1995,0
15-24,DERIVADOS,24,Mosto simples,ANALITICO,1995,20917600
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,1995,265000
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,1995,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,1995,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,1995,0
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,1995,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,1995,0
15-31,DERIVADOS,31,Compostos,ANALITICO,1995,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,1995,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,1995,0
15-34,DERIVADOS,34,Frisante,ANALITICO,1995,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,1995,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,1995,0
15-37,DERIVADOS,37,Brandy,ANALITICO,1995,0
15-38,DERIVADOS,38,Destilado,ANALITICO,1995,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,1995,0
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,1995,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,1995,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,1995,0
15-43,DERIVADOS,43,Borra seca,ANALITICO,1995,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,1995,0
15-45,DERIVADOS,45,Pisco,ANALITICO,1995,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,1995,2454500
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,1995,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,1995,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,1995,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,1995,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,1995,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,1996,152917771
1-2,VINHO DE MESA,2,Tinto,ANALITICO,1996,115896909
1-3,VINHO DE MESA,3,Branco,ANALITICO,1996,24073622
1-4,VINHO DE MESA,4,Rosado,ANALITICO,1996,12947240
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,1996,45325058
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,1996,12819866
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,1996,31893892
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,1996,611300
9-9,SUCO,9,SUCO,SINTETICO,1996,9189900
9-10,SUCO,10,Suco de uva integral,ANALITICO,1996,2407900
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,1996,6782000
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,1996,0
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,1996,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,1996,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,1996,12754798
15-16,DERIVADOS,16,Espumante,ANALITICO,1996,0
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,1996,0
15-18,DERIVADOS,18,Base espumante,ANALITICO,1996,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,1996,0
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,1996,0
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,1996,0
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,1996,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,1996,0
15-24,DERIVADOS,24,Mosto simples,ANALITICO,1996,12111372
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,1996,292000
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,1996,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,1996,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,1996,0
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,1996,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,1996,0
15-31,DERIVADOS,31,Compostos,ANALITICO,1996,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,1996,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,1996,0
15-34,DERIVADOS,34,Frisante,ANALITICO,1996,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,1996,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,1996,0
15-37,DERIVADOS,37,Brandy,ANALITICO,1996,0
15-38,DERIVADOS,38,Destilado,ANALITICO,1996,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,1996,0
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,1996,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,1996,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,1996,0
15-43,DERIVADOS,43,Borra seca,ANALITICO,1996,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,1996,0
15-45,DERIVADOS,45,Pisco,ANALITICO,1996,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,1996,351426
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,1996,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,1996,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,1996,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,1996,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,1996,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,1997,182816047
1-2,VINHO DE MESA,2,Tinto,ANALITICO,1997,116458841
1-3,VINHO DE MESA,3,Branco,ANALITICO,1997,41842945
1-4,VINHO DE MESA,4,Rosado,ANALITICO,1997,24514261
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,1997,46988414
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,1997,12590647
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,1997,33792167
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,1997,605600
9-9,SUCO,9,SUCO,SINTETICO,1997,13409014
9-10,SUCO,10,Suco de uva integral,ANALITICO,1997,2884969
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,1997,10524045
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,1997,0
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,1997,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,1997,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,1997,24553317
15-16,DERIVADOS,16,Espumante,ANALITICO,1997,0
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,1997,0
15-18,DERIVADOS,18,Base espumante,ANALITICO,1997,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,1997,0
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,1997,0
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,1997,0
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,1997,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,1997,0
15-24,DERIVADOS,24,Mosto simples,ANALITICO,1997,19066000
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,1997,490000
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,1997,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,1997,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,1997,0
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,1997,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,1997,0
15-31,DERIVADOS,31,Compostos,ANALITICO,1997,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,1997,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,1997,0
15-34,DERIVADOS,34,Frisante,ANALITICO,1997,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,1997,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,1997,0
15-37,DERIVADOS,37,Brandy,ANALITICO,1997,0
15-38,DERIVADOS,38,Destilado,ANALITICO,1997,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,1997,0
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,1997,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,1997,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,1997,0
15-43,DERIVADOS,43,Borra seca,ANALITICO,1997,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,1997,0
15-45,DERIVADOS,45,Pisco,ANALITICO,1997,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,1997,4997317
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,1997,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,1997,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,1997,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,1997,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,1997,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,1998,150814943
1-2,VINHO DE MESA,2,Tinto,ANALITICO,1998,102127865
1-3,VINHO DE MESA,3,Branco,ANALITICO,1998,32140249
1-4,VINHO DE MESA,4,Rosado,ANALITICO,1998,16546829
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,1998,33898630
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,1998,8716140
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,1998,24384090
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,1998,798400
9-9,SUCO,9,SUCO,SINTETICO,1998,13904186
9-10,SUCO,10,Suco de uva integral,ANALITICO,1998,3904186
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,1998,10000000
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,1998,0
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,1998,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,1998,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,1998,14693351
15-16,DERIVADOS,16,Espumante,ANALITICO,1998,0
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,1998,0
15-18,DERIVADOS,18,Base espumante,ANALITICO,1998,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,1998,0
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,1998,0
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,1998,0
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,1998,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,1998,0
15-24,DERIVADOS,24,Mosto simples,ANALITICO,1998,11046570
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,1998,381000
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,1998,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,1998,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,1998,0
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,1998,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,1998,0
15-31,DERIVADOS,31,Compostos,ANALITICO,1998,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,1998,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,1998,0
15-34,DERIVADOS,34,Frisante,ANALITICO,1998,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,1998,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,1998,0
15-37,DERIVADOS,37,Brandy,ANALITICO,1998,0
15-38,DERIVADOS,38,Destilado,ANALITICO,1998,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,1998,0
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,1998,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,1998,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,1998,0
15-43,DERIVADOS,43,Borra seca,ANALITICO,1998,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,1998,0
15-45,DERIVADOS,45,Pisco,ANALITICO,1998,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,1998,3265781
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,1998,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,1998,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,1998,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,1998,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,1998,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,1999,226520776
1-2,VINHO DE MESA,2,Tinto,ANALITICO,1999,168149414
1-3,VINHO DE MESA,3,Branco,ANALITICO,1999,42528150
1-4,VINHO DE MESA,4,Rosado,ANALITICO,1999,15843212
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,1999,45830497
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,1999,14640657
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,1999,30674840
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,1999,515000
9-9,SUCO,9,SUCO,SINTETICO,1999,15532303
9-10,SUCO,10,Suco de uva integral,ANALITICO,1999,4132303
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,1999,11400000
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,1999,0
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,1999,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,1999,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,1999,23422306
15-16,DERIVADOS,16,Espumante,ANALITICO,1999,6900
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,1999,0
15-18,DERIVADOS,18,Base espumante,ANALITICO,1999,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,1999,0
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,1999,0
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,1999,0
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,1999,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,1999,0
15-24,DERIVADOS,24,Mosto simples,ANALITICO,1999,14359734
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,1999,411354
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,1999,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,1999,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,1999,0
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,1999,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,1999,44740
15-31,DERIVADOS,31,Compostos,ANALITICO,1999,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,1999,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,1999,0
15-34,DERIVADOS,34,Frisante,ANALITICO,1999,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,1999,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,1999,0
15-37,DERIVADOS,37,Brandy,ANALITICO,1999,0
15-38,DERIVADOS,38,Destilado,ANALITICO,1999,7350
15-39,DERIVADOS,39,Bagaceira,ANALITICO,1999,0
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,1999,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,1999,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,1999,0
15-43,DERIVADOS,43,Borra seca,ANALITICO,1999,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,1999,0
15-45,DERIVADOS,45,Pisco,ANALITICO,1999,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,1999,8592228
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,1999,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,1999,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,1999,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,1999,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,1999,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2000,273025576
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2000,208242670
1-3,VINHO DE MESA,3,Branco,ANALITICO,2000,44902276
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2000,19880630
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2000,56209739
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2000,18545613
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2000,36955126
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2000,709000
9-9,SUCO,9,SUCO,SINTETICO,2000,17722779
9-10,SUCO,10,Suco de uva integral,ANALITICO,2000,3546779
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2000,14176000
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2000,0
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2000,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2000,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2000,25959016
15-16,DERIVADOS,16,Espumante,ANALITICO,2000,71410
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2000,0
15-18,DERIVADOS,18,Base espumante,ANALITICO,2000,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2000,0
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2000,0
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2000,0
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2000,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2000,0
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2000,16192018
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2000,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2000,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2000,0
